Year,Location,MinTemp,MaxTemp,Rainfall,Humidity,Pressure,WindSpeed
2016,Kalgoorlie,3.8,24.4,0,79,1016.3,13
2016,Kalgoorlie,13.8,17.8,0,69,1000.3,35
2016,Kalgoorlie,5.2,15.6,7,80,1013.3,28
2016,Kalgoorlie,7.3,15.8,2.6,88,1011.7,26
2016,Kalgoorlie,9.3,14.5,0,86,1017.2,15
2016,Kalgoorlie,10.1,18.7,0,80,1019.1,15
2016,Kalgoorlie,5.1,22.5,0,75,1009.9,30
2016,Kalgoorlie,7.9,15.5,1.4,67,1015.4,31
2016,Kalgoorlie,11.5,18.2,0,81,1013.9,20
2016,Kalgoorlie,8.6,14.7,0.2,83,1003.3,17
2016,Kalgoorlie,3,16,2.8,73,1012.2,17
2016,Kalgoorlie,2.1,17.8,0,92,1014.8,4
2016,Kalgoorlie,5.6,18.6,0,75,1013.7,9
2016,Kalgoorlie,4.4,24.7,0,75,1010.9,24
2016,Kalgoorlie,11.2,17.4,1.4,87,995.5,28
2016,Kalgoorlie,10.5,14.6,32.8,0,997.7,41
2016,Kalgoorlie,9.9,16,5.6,96,1015.7,24
2016,Kalgoorlie,9.5,16.3,0.2,90,1021.8,19
2016,Kalgoorlie,8.7,23.8,0.2,97,1024.2,11
2016,Kalgoorlie,12.4,31,0,51,1014.3,30
2016,Kalgoorlie,11.9,18.3,0,87,1018.4,19
2016,Kalgoorlie,4.6,22.1,0,80,1020.6,11
2016,Kalgoorlie,8.9,29.9,0,87,1015.6,9
2016,Kalgoorlie,19.2,29.5,0,55,1004.7,28
2016,Kalgoorlie,8.8,19.1,1.6,75,1016.9,13
2016,Kalgoorlie,7.4,17.4,0.4,77,1019.7,24
2016,Kalgoorlie,4.6,17.1,0.2,63,1021.9,11
2016,Kalgoorlie,8.4,16.8,0,74,1021.5,26
2016,Kalgoorlie,8.5,17.7,0.2,77,1024,24
2016,Kalgoorlie,10.5,19.2,0,73,1021.6,9
2016,Kalgoorlie,2,22,0,76,1016.4,11
2016,Kalgoorlie,6,20.9,0,74,1013.5,17
2016,Kalgoorlie,9,20.3,0,78,1011.7,19
2016,Kalgoorlie,3.7,22.9,0,78,1009.8,7
2016,Kalgoorlie,8.3,19.7,0,63,1013.1,20
2016,Kalgoorlie,2.5,24.1,0,64,1016.1,15
2016,Kalgoorlie,7.2,29.4,0,65,1007.2,15
2016,Kalgoorlie,11.7,19.7,2,79,1013.1,31
2016,Kalgoorlie,6.1,20.9,0,64,1015.8,9
2016,Kalgoorlie,6.5,27.9,0,78,1014.5,13
2016,Kalgoorlie,12.7,16.9,5.6,71,999.4,44
2016,Kalgoorlie,9.1,16.3,2.2,63,1019.9,24
2016,Kalgoorlie,8.7,16,0.2,80,1024.9,11
2016,Kalgoorlie,2.8,21.9,0,89,1025.1,9
2016,Kalgoorlie,7.1,34.8,0,63,1016.6,22
2016,Kalgoorlie,16.5,28.5,0,36,1005,24
2016,Kalgoorlie,12.3,19.5,0,65,1014.5,28
2016,Kalgoorlie,4.9,21,0,59,1020.6,24
2016,Kalgoorlie,5.1,25.9,0,76,1011.1,11
2016,Kalgoorlie,10.3,17.9,0.8,69,1012.3,35
2016,Kalgoorlie,4.5,22,0.2,58,1023.7,11
2016,Kalgoorlie,8.5,29.2,0,34,1010.1,28
2016,Kalgoorlie,9,21.2,1.4,75,1010.4,30
2016,Kalgoorlie,12.1,27.6,0,70,1020.4,13
2016,Kalgoorlie,10.4,34.5,0,57,1012.3,17
2016,Kalgoorlie,14,28.4,0,84,1012.2,17
2016,Kalgoorlie,13.8,36.2,0,86,1011.2,13
2016,Kalgoorlie,14.3,28,0,99,1009.7,9
2016,Kalgoorlie,14.5,23.8,0.2,98,1009,13
2016,Kalgoorlie,18.5,28.9,33.6,0,991.2,43
2016,Kalgoorlie,16.3,30.1,8.8,92,1003.2,13
2016,Kalgoorlie,14.8,22,0,79,1001.7,30
2016,Kalgoorlie,13.4,20.7,0.6,0,1007,13
2017,Kalgoorlie,13.7,20.2,1.2,100,1008.8,17
2017,Kalgoorlie,12,20.8,1,100,1019.8,24
2017,Kalgoorlie,12.7,23.3,0,68,1022.3,28
2017,Kalgoorlie,10.2,28.2,0,80,1018.6,19
2017,Kalgoorlie,14.4,30,0,0,1016.1,19
2017,Kalgoorlie,16.3,38.2,0,69,1013.2,19
2017,Kalgoorlie,22.8,39,0,40,1009.1,24
2017,Kalgoorlie,16.5,23.9,0,80,1008.4,17
2017,Kalgoorlie,11.9,26.1,0,80,1013.2,9
2017,Kalgoorlie,11.6,24.6,0,73,1012.9,11
2017,Kalgoorlie,13.1,23.2,0,84,1012.8,22
2017,Kalgoorlie,7.5,32.7,0,78,1012.8,11
2017,Kalgoorlie,17.2,21.6,12,0,997.1,20
2017,Kalgoorlie,14.5,20.4,7.4,92,1010.9,37
2017,Kalgoorlie,12.4,22,0,81,1020.1,13
2017,Kalgoorlie,8.9,32.8,0,91,1014.8,9
2017,Kalgoorlie,15,29,0,72,1008.8,13
2017,Kalgoorlie,13.4,22,0,0,1016.1,24
2017,Kalgoorlie,7.3,0,0,0,1013.4,26
2017,Kalgoorlie,13.2,20.7,29.4,88,1002.8,28
2017,Kalgoorlie,8.6,23.9,0,73,1015.9,11
2017,Kalgoorlie,11.1,31.2,0,62,1013.9,13
2017,Kalgoorlie,18.3,29.8,0,47,1004.5,9
2017,Kalgoorlie,14.4,21.4,1.6,57,1015.3,26
2017,Kalgoorlie,6.6,22.6,0,67,1021.9,11
2017,Kalgoorlie,11.3,21.9,0,70,1020.8,17
2017,Kalgoorlie,14.9,26.7,0,73,1017.7,9
2017,Kalgoorlie,9,25.8,0,85,1015.3,15
2017,Kalgoorlie,10.3,30.9,0,74,1017.1,15
2017,Kalgoorlie,17,25,0,69,1006,19
2017,Kalgoorlie,11.7,22.4,1.2,59,1015.4,19
2017,Kalgoorlie,6.5,22,0,77,1016.8,9
2017,Kalgoorlie,10.8,23.2,0.2,73,1017.7,19
2017,Kalgoorlie,9.6,25.6,0,75,1016,13
2017,Kalgoorlie,7.5,29.9,0,80,1011.1,2
2017,Kalgoorlie,15,26.2,0.2,88,1006.9,13
2017,Kalgoorlie,13.2,21.4,16,78,1016.6,19
2017,Kalgoorlie,8.9,27.1,0.2,62,1021.9,28
2017,Kalgoorlie,14.1,38.9,0,68,1014.4,28
2017,Kalgoorlie,19.4,27.6,0,74,1010,24
2017,Kalgoorlie,16.2,28.8,0,86,1011.8,11
2017,Kalgoorlie,15.2,24.3,0,70,1010.8,9
2017,Kalgoorlie,13.1,18.2,2.8,66,1012.5,30
2017,Kalgoorlie,12.9,19.8,0.2,82,1016,22
2017,Kalgoorlie,13.1,24.9,0.8,86,1020.8,0
2017,Kalgoorlie,12,30.2,0.2,45,1009.7,22
2017,Kalgoorlie,10.2,21.4,0,82,1010.6,13
2017,Kalgoorlie,7.1,18.3,1.8,81,1012.9,15
2017,Kalgoorlie,8.9,18.4,5.4,88,1012.4,22
2017,Kalgoorlie,7.2,20,2.4,69,1017,13
2017,Kalgoorlie,4,26.4,0.2,81,1021.3,13
2017,Kalgoorlie,13,34.1,0,32,1009.4,28
2017,Kalgoorlie,15.3,18.6,0,85,1017.7,22
2017,Kalgoorlie,12.9,20.6,0,67,1026.4,15
2017,Kalgoorlie,9.7,21.4,0,66,1026.3,26
2017,Kalgoorlie,10.4,28.2,0,82,1021.7,17
2017,Kalgoorlie,10.9,35.5,0,71,1020.5,9
2017,Kalgoorlie,16.1,36.6,0,44,1020.1,15
2017,Kalgoorlie,18.4,37.2,0,40,1019.8,17
2017,Kalgoorlie,16.3,27.1,0,86,1020.7,22
2017,Kalgoorlie,13.5,26.8,0,88,1018.1,13
2017,Kalgoorlie,17.1,23.6,0,81,1017,19
2017,Kalgoorlie,15.3,24.7,0,65,1019.1,28
2017,Kalgoorlie,13.5,29.5,0,72,1018.7,30
2017,Kalgoorlie,11.9,34.3,0,74,1016.4,11
2017,Kalgoorlie,16.6,32.6,0,41,1015.9,11
2017,Kalgoorlie,14.4,25.7,0,82,1018.4,19
2017,Kalgoorlie,10.5,19.8,0,89,1012,11
2017,Kalgoorlie,13.4,24.1,10.6,95,1003.1,11
2017,Kalgoorlie,15.6,21.9,0,89,1015.1,20
2017,Kalgoorlie,12.7,33.2,0,90,1017.9,13
2017,Kalgoorlie,17.3,34.1,0,51,1013.3,28
2017,Kalgoorlie,14.9,20.9,0,67,1012.1,28
2017,Kalgoorlie,5.4,23.8,0,76,1024.9,11
2017,Kalgoorlie,5.1,32,0,83,1023.4,11
2017,Kalgoorlie,10.6,34.6,0,53,1017.9,13
2017,Kalgoorlie,12.5,34.1,0,73,1014.7,19
2017,Kalgoorlie,16.9,20.6,50.8,97,1011.9,35
2017,Kalgoorlie,15.5,20.8,5.8,89,1019.5,31
2017,Kalgoorlie,13.5,24.4,0.2,89,1021.6,19
2017,Kalgoorlie,13.1,26.9,0,91,1018.2,13
2017,Kalgoorlie,15.5,25.3,0.2,80,1012.5,4
2017,Kalgoorlie,16.5,28.4,0,79,1014.8,11
2017,Kalgoorlie,18.3,21.3,0,80,1007.6,31
2017,Kalgoorlie,10.9,21.4,1.2,90,1014.4,13
2017,Kalgoorlie,13.8,22.1,0.2,94,1007.7,17
2017,Kalgoorlie,6.4,17.1,5,80,1019.8,11
2017,Kalgoorlie,4.9,16.5,0.8,80,1023.8,15
2017,Kalgoorlie,10.4,17,1.8,71,1023.4,15
2017,Kalgoorlie,9.6,18,0,76,1031.8,7
2017,Kalgoorlie,8.2,20.1,0.4,56,1032.5,17
2017,Kalgoorlie,5.1,23.4,0,89,1028.9,4
2017,Kalgoorlie,8.5,26.2,0.2,57,1024.4,17
2017,Kalgoorlie,8.1,26.5,0,56,1022,19
2017,Kalgoorlie,13.2,28.6,0,37,1020,28
2017,Kalgoorlie,10.5,24.8,0,60,1015.1,20
2017,Kalgoorlie,6.2,15.5,0,58,1022.3,26
2017,Kalgoorlie,10.7,16.7,1.4,90,1026.8,13
2017,Kalgoorlie,11.7,20,0,78,1026.6,17
2017,Kalgoorlie,5.4,22.2,0,85,1024.7,17
2017,Kalgoorlie,6.7,18.6,0.2,99,1025.8,7
2017,Kalgoorlie,8.8,17.8,0,84,1022.6,11
2017,Kalgoorlie,10.3,19.5,0.2,74,1020.5,13
2017,Kalgoorlie,5.7,21.5,0,90,1023.3,11
2017,Kalgoorlie,5.8,25.9,0,69,1026.2,11
2017,Kalgoorlie,9.7,24.6,0,62,1024.7,17
2017,Kalgoorlie,15.9,19.3,0,71,1022.3,9
2017,Kalgoorlie,13.6,17.7,13.2,97,1020.3,13
2017,Kalgoorlie,15.3,18.8,0,93,1024,9
2017,Kalgoorlie,14.2,19.9,0.2,91,1025.9,17
2017,Kalgoorlie,11.7,16.3,0,96,1019.2,11
2017,Kalgoorlie,11,19,6.4,97,1010.9,9
2017,Kalgoorlie,6.8,13.5,16.4,89,1017.6,13
2017,Kalgoorlie,5.1,15.4,3.4,87,1026.1,13
2017,Kalgoorlie,10.1,17.3,3.4,96,1025.6,20
2017,Kalgoorlie,13.4,17.7,2.4,94,1024.6,13
2017,Kalgoorlie,11.5,18,0.2,93,1022.1,13
2017,Kalgoorlie,12.1,15.9,3.2,92,1013.9,26
2017,Kalgoorlie,6.5,15.4,5.2,82,1022.9,11
2017,Kalgoorlie,5.4,15.9,0.6,89,1031.6,11
2017,Kalgoorlie,6.2,15.5,0,75,1032.1,13
2017,Kalgoorlie,3.9,16.2,0.2,86,1027,15
2017,Kalgoorlie,5.4,15.7,0.2,88,1019.7,22
2017,Kalgoorlie,5.5,14.5,0.6,81,1032.4,13
2017,Kalgoorlie,6.2,15.7,0.4,86,1034.8,15
2017,Kalgoorlie,8.4,15.1,0,76,1031.3,13
2017,Kalgoorlie,0.7,17.3,0,92,1026.5,15
2017,Kalgoorlie,6.2,18.1,0.4,99,1026,11
2017,Kalgoorlie,10.6,15.9,0.4,84,1026.8,13
2017,Kalgoorlie,0,15.3,0.2,97,1026,0
2017,Kalgoorlie,4.9,15.6,0,96,1025.8,9
2017,Kalgoorlie,3.9,17.2,0,98,1022.7,6
2017,Kalgoorlie,3.5,14.8,0.2,92,1017.3,19
2017,Kalgoorlie,8.9,14.6,2.2,80,1014.4,28
2017,Kalgoorlie,10.1,16.5,6.6,88,1021.7,11
2017,Kalgoorlie,11.9,15.9,18.6,96,1016.3,20
2017,Kalgoorlie,11,16.9,4.8,97,1014.3,20
2017,Kalgoorlie,10.5,21,0,88,1018.2,15
2017,Kalgoorlie,9.4,20.8,0,69,1015.9,24
2017,Kalgoorlie,0,16.8,0,96,1018.8,15
2017,Kalgoorlie,3.9,15.6,4.6,99,1022.7,11
2017,Kalgoorlie,9.3,17,0,77,1012.3,22
2017,Kalgoorlie,6.3,12.1,14.6,95,1009.3,13
2017,Kalgoorlie,4.4,14.6,6.2,89,1020,15
2017,Kalgoorlie,6.7,13.1,10.8,74,1026,15
2017,Kalgoorlie,3.1,14,1,93,1035.9,0
2017,Kalgoorlie,0.1,13.6,0,92,1038.3,9
2017,Kalgoorlie,-2.1,13.6,0,98,1034.7,6
2017,Kalgoorlie,1.2,14,0.2,89,1029.2,11
2017,Kalgoorlie,6.8,14.9,0.6,99,1025.4,17
2017,Kalgoorlie,7.1,13.8,1,76,1031.1,11
2017,Kalgoorlie,-0.7,14.1,0,97,1032.2,0
2017,Kalgoorlie,1.8,14.5,0.8,98,1029.2,20
2017,Kalgoorlie,6.9,14.7,0.2,91,1035.6,9
2017,Kalgoorlie,5.9,14.6,0.2,99,1035.5,6
2017,Kalgoorlie,6.9,12.6,0,92,1029.1,15
2017,Kalgoorlie,8.4,15.7,1.8,98,1027.5,11
2017,Kalgoorlie,7,14.5,0.4,92,1032,9
2017,Kalgoorlie,5.6,15,0.2,91,1028.3,17
2017,Kalgoorlie,8.3,17,0,91,1026.5,13
2017,Kalgoorlie,4.2,17.1,0,96,1025.5,9
2017,Kalgoorlie,4,16.4,0.2,99,1026.2,7
2017,Kalgoorlie,6.3,16.4,0.8,99,1030.3,2
2017,Kalgoorlie,8.5,16,1,99,1031.4,15
2017,Kalgoorlie,6.2,16.3,0,89,1026.3,24
2017,Kalgoorlie,8.7,13.2,2,98,1029.2,0
2017,Kalgoorlie,7,15.7,0,92,1027,13
2017,Kalgoorlie,5.4,16.2,0,90,1017,24
2017,Kalgoorlie,4.8,12.3,2.2,93,1020,7
2014,Esperance,19.9,37,0,8,1007.3,24
2014,Esperance,14.3,19.9,2.3,70,1007.6,13
2014,Esperance,13,21.4,1,96,1008,24
2014,Esperance,11.7,21.3,0.2,70,1012.6,22
2014,Esperance,6,22.7,0,56,1010.1,31
2014,Esperance,5.5,22.2,0.3,45,1021.1,20
2014,Esperance,8.9,22.9,0,49,1024.8,22
2014,Esperance,10.6,26.9,0,45,1019.7,19
2014,Esperance,8.1,33.5,0,33,1015.2,9
2014,Esperance,14.5,36.8,0,43,1015.1,11
2014,Esperance,16.9,33.6,0,33,1019.2,4
2014,Esperance,14.1,33.5,0,48,1019.9,20
2014,Esperance,19.6,39.8,0,19,1014.5,20
2014,Esperance,20.4,42.5,0,25,1011,7
2014,Esperance,22.1,42.1,2.6,24,1014.4,15
2014,Esperance,19.9,41.9,0,17,1013.4,9
2014,Esperance,21.4,41.8,0,11,1008,20
2014,Esperance,19,30.4,0.9,81,1012.8,15
2014,Esperance,13.3,28.6,0,55,1013.7,22
2014,Esperance,12.9,31.2,0,56,1012.5,15
2014,Esperance,12.2,26.6,0,54,1014.9,22
2014,Esperance,12.5,27.2,0,65,1019.5,19
2014,Esperance,15.1,32.6,0,34,1016.4,17
2014,Esperance,16.3,25.8,1,91,1013,11
2014,Esperance,11.9,26.4,1,55,1020.5,28
2014,Esperance,14.2,32,0,39,1019.6,26
2014,Esperance,11.4,38.7,0,20,1015.5,7
2014,Esperance,15.6,41.6,0,19,1010.5,17
2014,Esperance,16.2,32,0,59,1015.4,15
2014,Esperance,20.3,40.4,0,33,1013.4,13
2014,Esperance,18.9,38.8,0,26,1012.3,11
2014,Esperance,22.8,41.8,0,18,1009.9,13
2014,Esperance,27.4,42.1,0,21,1008.4,11
2014,Esperance,24.4,28.4,0,44,1009.8,15
2014,Esperance,11.7,28,0,52,1018.9,30
2014,Esperance,14.2,35.1,0,43,1015.4,19
2014,Esperance,10.2,36.7,0,28,1012.6,4
2014,Esperance,12.7,37.8,0,17,1011.9,15
2014,Esperance,19.9,41.7,0,12,1009.5,26
2014,Esperance,19.1,29.5,0,63,1014.2,30
2014,Esperance,12.3,31.8,0,53,1018.4,24
2014,Esperance,15.6,40.5,0,15,1013.9,19
2014,Esperance,24.3,39.2,0,11,1011.4,17
2014,Esperance,21.7,25.5,1.6,54,1009.1,9
2014,Esperance,18.7,21.6,52.4,96,1003.7,13
2014,Esperance,19.5,25.3,53,86,998,11
2014,Esperance,15,23.9,1,65,1012.2,19
2014,Esperance,11.4,25,0,77,1013.5,4
2014,Esperance,13.6,22.8,0,86,1010.8,17
2014,Esperance,13.7,18.9,1.7,80,1006.3,20
2014,Esperance,7.1,19.1,0.9,67,1016.3,15
2014,Esperance,10.4,19.7,0,49,1024,15
2014,Esperance,10.7,21.8,0,72,1025.5,22
2014,Esperance,11.9,26.7,0,69,1021.2,15
2014,Esperance,10.4,29.7,0,60,1017.7,7
2014,Esperance,11.5,24,0.1,81,1012.4,9
2014,Esperance,9.9,20.6,0.1,89,1014.7,9
2014,Esperance,10.2,22.3,0,63,1021.9,22
2014,Esperance,10.9,23.5,0,60,1022.1,13
2014,Esperance,11,25.2,0,66,1020.9,9
2014,Esperance,14.5,27.1,0,68,1021.2,17
2014,Esperance,13.4,29.6,0,53,1022.2,13
2014,Esperance,15.9,33.8,0,38,1019.3,9
2014,Esperance,12.3,24.7,0,74,1018.7,11
2014,Esperance,10,22.3,0,58,1020.5,19
2014,Esperance,9.9,22.4,0,61,1023.7,17
2014,Esperance,12.9,28.2,0,78,1020.6,15
2014,Esperance,13.5,35.1,0,41,1015.8,17
2014,Esperance,14.8,33.2,0,42,1018.1,7
2014,Esperance,19.8,32.9,0.6,86,1018.9,4
2014,Esperance,8.5,23.6,1.3,77,1022.4,9
2014,Esperance,10.8,26.2,0,59,1020.4,13
2014,Esperance,8.7,27.9,0,61,1014.4,11
2014,Esperance,13.5,21,4.2,77,1005.5,19
2014,Esperance,11.8,20.4,3,84,1010.6,22
2014,Esperance,13.4,22,1.5,97,1015,28
2014,Esperance,11.3,23.9,2.9,97,1021.5,0
2014,Esperance,13,24.8,0.1,79,1027.2,15
2014,Esperance,10.6,31.4,0,46,1022,7
2014,Esperance,15.3,20,0,100,1018.6,22
2014,Esperance,7.8,19.6,0,66,1022.8,20
2014,Esperance,10.5,16.8,0,62,1021.5,9
2014,Esperance,3.8,21.3,0,86,1022.8,6
2014,Esperance,9.8,19.4,0,73,1022.7,19
2014,Esperance,10.6,26.5,2.8,84,1020.6,15
2014,Esperance,14.9,26.8,0,75,1017,9
2014,Esperance,11.3,26.2,0,82,1017.2,7
2014,Esperance,13.9,27.2,0.2,82,1017.5,13
2014,Esperance,9.5,31.3,0,83,1018.9,11
2014,Esperance,15.7,31.8,0,55,1017.6,4
2014,Esperance,17.2,35.6,0,36,1014.1,9
2014,Esperance,16.8,20,0.8,82,1015.8,11
2014,Esperance,9.8,18.6,0,62,1021.6,13
2014,Esperance,10,19.6,0,77,1022.6,15
2014,Esperance,8.6,20.2,0,73,1023.9,13
2014,Esperance,8.9,22.6,0,70,1023.7,13
2014,Esperance,12.7,24.6,0,41,1018.7,13
2014,Esperance,16.7,22.5,0.8,88,1016.7,0
2014,Esperance,16.5,19.2,22.8,95,1016.2,9
2014,Esperance,17.1,21.7,14.4,93,1011.2,11
2014,Esperance,13.6,17.6,0,78,1018.1,13
2014,Esperance,9.4,18.6,0,68,1021.4,15
2014,Esperance,6.3,20.1,0,78,1021.3,15
2014,Esperance,10.4,18.6,0.2,67,1022.8,24
2014,Esperance,9.8,18.9,0,67,1023.7,13
2014,Esperance,6.2,22.2,0,72,1021.3,0
2014,Esperance,5.3,22.5,0,77,1021.9,7
2014,Esperance,10.5,19.5,0.6,96,1021.4,19
2014,Esperance,2.4,17.6,0.2,78,1023.3,7
2014,Esperance,4.9,21.1,0,65,1019.4,2
2014,Esperance,11,26.7,0,44,1015.4,13
2014,Esperance,10.5,20.2,0,85,1016.5,9
2014,Esperance,3.1,20,0,82,1018.2,7
2014,Esperance,5.3,18.5,0.6,96,1018.4,7
2014,Esperance,6.6,20.9,0,53,1017.7,9
2014,Esperance,11.7,20.5,0.6,68,1015.8,6
2014,Esperance,8,18.2,0,52,1023.8,22
2014,Esperance,11.2,25.7,0,66,1016.1,11
2014,Esperance,12.9,17.6,13,97,1012.9,20
2014,Esperance,5.9,15,3,89,1021.2,0
2014,Esperance,7,14.6,0,82,1018.6,2
2014,Esperance,8.4,10.4,6.4,88,1007.5,19
2014,Esperance,1.3,13.8,5.6,80,1010.1,9
2014,Esperance,0.2,14.6,0.1,90,1017.7,0
2014,Esperance,5.9,16.4,0,76,1021.8,11
2014,Esperance,10.2,14.2,0.4,87,1026.5,9
2014,Esperance,6,14.5,0,78,1027.6,19
2014,Esperance,3.2,14.5,0,68,1024.1,15
2014,Esperance,10.5,13.6,0.2,73,1016.9,0
2014,Esperance,10.2,18.3,8.6,93,1020.1,17
2014,Esperance,7.3,18.9,0,92,1027,6
2014,Esperance,5.8,18.7,0,82,1029.6,11
2014,Esperance,3.7,19.7,0,69,1026.8,7
2014,Esperance,5.5,23.2,0,56,1023.5,4
2014,Esperance,8.4,23.6,0,53,1021.7,7
2014,Esperance,10.6,24.4,0,47,1023.6,9
2014,Esperance,9.4,24.9,0,59,1024,2
2014,Esperance,14.2,24.1,0,61,1022.7,13
2014,Esperance,10.7,21.2,0.8,72,1021.9,7
2014,Esperance,8.5,22.5,1.8,83,1023.1,4
2014,Esperance,9.3,25.1,0.2,79,1022.5,0
2014,Esperance,11.2,24,0,52,1018.9,9
2014,Esperance,10.5,21.3,0,90,1017.4,7
2014,Esperance,7.1,23.1,0,79,1016.5,7
2014,Esperance,11.2,23.2,0,93,1017.9,7
2014,Esperance,13.3,21.1,0,87,1015.5,9
2014,Esperance,12.9,15.7,6,71,1006.3,28
2014,Esperance,11.6,16.5,3.6,94,1016,22
2014,Esperance,4.1,18,0.3,93,1023.4,7
2014,Esperance,7.7,17.5,0,68,1023.2,15
2014,Esperance,11.1,12.4,1.4,91,1019,19
2014,Esperance,8.7,13.8,5.6,91,1019.6,6
2014,Esperance,8.5,16.5,3.8,100,1020.7,7
2014,Esperance,9.6,15.7,1.6,97,1022.3,13
2014,Esperance,5.4,17.2,0,95,1026.7,0
2014,Esperance,5.8,15.7,0.2,97,1031.2,0
2014,Esperance,3.3,14.8,0,84,1034,0
2014,Esperance,2.6,16.5,0,99,1035,6
2014,Esperance,6.9,14.2,0,78,1034.5,11
2014,Esperance,5,11,0,82,1033,9
2014,Esperance,6,15.8,0,68,1028.8,24
2014,Esperance,4.4,16,0,78,1021,7
2014,Esperance,8.3,15.4,0,84,1013,6
2014,Esperance,7.4,9.4,0.8,87,1009.4,11
2014,Esperance,4.6,13.1,18.8,99,1019.9,7
2014,Esperance,3.7,14.1,0.6,100,1025.5,7
2014,Esperance,8.8,13.8,1,99,1025.8,26
2014,Esperance,3.1,13.6,3.4,100,1032.4,7
2014,Esperance,7.5,12.9,0,79,1031.5,22
2014,Esperance,7.7,14.2,0,79,1021.9,0
2014,Esperance,7.7,15.2,0.2,89,1015,19
2014,Esperance,10.5,14.9,7,99,1020.1,19
2014,Esperance,4.1,14.9,0.8,95,1019.8,9
2014,Esperance,7.1,10.6,9,95,1007.5,30
2014,Esperance,6.7,13.3,12.4,96,1012.5,39
2014,Esperance,9.2,13.3,6.2,97,1021.3,22
2014,Esperance,10,13.8,0.6,87,1022.8,19
2014,Esperance,6.3,16,0,59,1008.8,22
2014,Esperance,6.2,9.9,14.6,88,1003.4,20
2014,Esperance,5.9,12,9,94,1013.4,22
2014,Esperance,2.5,13,0.8,100,1025.8,7
2014,Esperance,6.9,13.1,2.2,99,1031.4,6
2014,Esperance,3.9,14.9,0.1,84,1031.4,7
2014,Esperance,0.7,14.5,0,74,1023.8,9
2014,Esperance,6.9,12.4,0,92,1017.9,22
2014,Esperance,8.3,12.3,1.4,77,1022.4,24
2014,Esperance,8.5,14,5,97,1019.7,30
2014,Esperance,2.5,14.5,0.4,81,1016.1,11
2014,Esperance,8.8,17.2,0,43,1004.7,20
2014,Esperance,5.8,9.7,8.5,97,998.8,26
2014,Esperance,5.6,12.3,22.9,93,1016.9,11
2014,Esperance,4.8,12.8,0.2,95,1019.9,22
2014,Esperance,6.5,11.1,3.4,75,1027.2,11
2014,Esperance,-0.8,9.8,0.5,82,1033.8,2
2014,Esperance,4,9.3,0,80,1029.7,17
2014,Esperance,4.9,11.6,0.6,79,1014,15
2014,Esperance,7.3,13.7,1.4,93,1014.2,20
2014,Esperance,6.1,10.6,10.5,90,1016.8,30
2014,Esperance,-0.7,11.8,9,90,1029.6,0
2014,Esperance,3.1,10.7,0,76,1032.5,11
2014,Esperance,4,11.7,0,89,1028.3,11
2014,Esperance,5.4,14.2,0,79,1023.7,11
2014,Esperance,0.8,15.8,0,72,1024.7,7
2014,Esperance,6.4,12.2,0,65,1019.1,15
2014,Esperance,7.9,13.8,10.1,93,1008.1,26
2014,Esperance,9.5,14.5,1.9,94,1018.7,22
2014,Esperance,8.8,14.2,0.7,100,1028.1,11
2014,Esperance,2.4,16.4,0,77,1025.2,9
2014,Esperance,8.4,14.6,0,67,1019,19
2014,Esperance,9.6,14.2,0,81,1017.1,35
2014,Esperance,10.9,15.1,7.1,91,1019.1,24
2014,Esperance,10.2,16,0,59,1006.8,43
2014,Esperance,4.5,10.3,10,67,1016.7,28
2014,Esperance,-1.5,11.7,1.6,80,1032.7,6
2014,Esperance,-1.3,12.3,0,70,1033.3,7
2014,Esperance,-2.7,12.3,0,76,1034.4,6
2014,Esperance,-1.8,14,0.2,75,1036.2,6
2014,Esperance,-0.5,14.2,0.2,79,1034.8,7
2014,Esperance,-1.2,15.2,0,84,1033.4,9
2014,Esperance,-1.1,17.2,0.2,86,1030.3,9
2014,Esperance,1.9,15.6,0,71,1027.8,7
2014,Esperance,4.4,12.9,0,88,1030.8,4
2014,Esperance,-0.1,10.2,0,68,1033.6,6
2014,Esperance,2.4,10.7,0,74,1034.5,13
2014,Esperance,4,11.3,0,72,1037.1,20
2014,Esperance,6.3,12.7,0,76,1035,11
2014,Esperance,7,14.2,0,62,1027.1,11
2014,Esperance,7.4,10.5,0.8,85,1021.1,7
2014,Esperance,6.9,14.1,2.4,71,1020.8,15
2014,Esperance,3.8,12.5,0.2,91,1024.9,7
2014,Esperance,2.3,13.1,0.4,65,1026.7,15
2014,Esperance,4.6,12.5,0,69,1027.8,17
2014,Esperance,5,15.6,0,66,1027.9,13
2014,Esperance,6,18,0,58,1027.6,17
2014,Esperance,5.3,16.6,0,51,1024.4,6
2014,Esperance,3.4,15.5,0,88,1031.1,4
2014,Esperance,1.9,17.1,0,80,1032.3,11
2014,Esperance,6,16.8,0,83,1028.3,17
2014,Esperance,1.9,19.6,0.2,60,1027.8,13
2014,Esperance,3.6,21.7,0,70,1030,7
2014,Esperance,4.3,22.9,0,57,1029.4,9
2014,Esperance,4.4,22.3,0,55,1024.6,6
2014,Esperance,4.4,22,0,50,1017,11
2014,Esperance,9.7,13.8,2.2,96,1013.8,22
2014,Esperance,1.6,13.7,2.2,79,1024.6,15
2014,Esperance,4.6,12.8,0.2,81,1025,13
2014,Esperance,6.1,12.8,1,83,1017.7,13
2014,Esperance,3.5,16.2,0,66,1024.6,13
